"","SARM1_45","TNFRSF12A_133","LCP2_584","GNA15_793","TNFRSF1A_974","CRMP1_1173","ACTL6B_1328","AMPH_1367","CTTN_1623","FXYD5_1784","TBC1D2_1968","CHGA_2275","EMC9_2319","BRMS1L_2320","CELF4_2455","NOL4_2474","PCSK1N_2536","PYCARD_2715","SCG3_2763","GDAP1_2800","GSDMD_2818","APLP1_2951","PLIN3_2961","CLEC11A_2993","CARD8_2995","C10orf54_3311","ENO2_3777","CCND3_3915","AVPI1_4793","TGFBI_4881","SDC4_5229","SEPT6_5393","KCNC1_5830","GADD45G_5940","KIF1A_5950","ZCCHC9_6183","PTPRE_6259","SNAP25_6317","BEX2_6409","DUSP26_6481","TAOK3_6675","THBS1_7175","ARHGAP29_7216","MYOF_7256","ASCL1_7451","NOVA1_7525","CYR61_7902","HCN3_8051","TAGLN3_8221","PLK2_8311","EGFR_8448","PRSS23_8877","CACNA2D4_8907","FAM177A1_8936","LMNA_10010","NELL1_11139","HPS6_11193","RIC3_11248","SEC11C_11289","LAIR1_11511","KIF5C_11688","ENHO_11828","PPIC_11835","KSR2_12344","ID4_12514","INSM1_12749","TIGD3_12825","B3GNTL1_13129","RIMS2_13236","CDK5R1_13284","PLEC_13517","NRXN1_13758","GPR137C_13913","DDX60L_13962","PCP4_14240","TCEAL2_14587","PRSS57_14649","IFITM2_14650","AHNAK2_14723","C16orf54_14791","ZNF793_15217","SBK1_15236","TMEM198_15315","ELAVL3_15529","WNK3_15608","GDI1_16289"
"DATA.1330984",3.83641305865466,4.11844935359493,6.83940246617181,5.99051079977346,3.86873657958906,3.35826491887384,2.9736122548483,3.28116941527155,4.25928191701509,7.33351523967536,3.52384827746383,3.91323038631591,6.15700001711409,4.58088015931806,3.14437555665806,3.17537337074816,3.41805814480511,8.40211025714273,3.05807808371895,3.4798822309819,4.93807679088702,3.31188181835223,7.72498272615149,3.45325848546096,6.43073550309176,3.33762120829648,4.42665607366348,6.91643941070943,3.90591637322139,3.28996773780708,3.18904885072071,6.52255340960905,2.95228398578117,3.04834065290615,3.39557121801806,7.31405051689129,6.42990742999155,3.06257281533389,3.28128603723221,3.41435583903745,6.61872889936599,3.31127789083522,3.4803828210202,3.03310117784722,3.11598909619878,3.09525419268256,3.65515379342181,3.33048960255663,3.63165605938299,3.60981215580576,3.4233155829787,3.36106842655305,3.50746604553379,5.2755995701583,4.79783855723737,3.19174266869278,6.88528594678839,3.14425400015106,4.66946130907034,6.71490423520562,2.93953058943796,4.19605330747444,3.1466315541715,2.96824538237653,3.79378900691497,3.35683690399999,3.76924751668675,4.25200258599164,3.12931981649989,4.28589172140284,3.51740466253698,2.99607925971386,3.77698915557883,7.05043861060795,2.82363488210336,3.40112618539736,3.04084429993163,9.07345002954342,3.35361168736841,3.59391258696224,3.1832535052847,4.19744066435251,3.54264426570713,3.35199420752204,2.6865226805625,3.12230541756696
"DATA.1330983",3.25737497430191,5.08170665201844,8.77652900578132,6.61310570093312,5.94495427363403,3.04184776078474,2.57877967722777,3.21245428696798,4.32387662091756,7.22356246852295,5.63742575083608,3.20662090114802,5.24395456382194,3.97007213522457,3.0820411482177,3.25191841738685,3.66453542727038,9.18464967749566,2.97761291386284,3.44658077628231,4.71037831200105,3.43254905811016,8.56137850701655,7.66255946533354,7.32018279018641,4.64481870828723,4.6373136472598,4.60443801990334,4.17165743784066,3.24716779284759,6.33312360341651,4.65177813112957,2.86274471282122,3.19037729582901,3.40201196468118,7.84143705214511,7.09780167620629,3.0474760538316,4.01860883031859,3.40128515350465,7.26789942610827,3.40429377153525,3.40438242975159,6.38245556837677,2.97885834099431,3.07230644421273,3.17565715561337,3.20914820400452,3.72283784574274,4.38385128266409,3.17659113882031,3.26150128490033,4.24781943202417,5.51756968004664,5.00830027175082,3.06470305581946,6.71432117673284,3.02541370793982,4.84649829193167,7.80331674847253,3.11765118210324,3.42106049464629,3.42633172157715,2.84989015681741,3.43454642871597,3.10584972652755,3.5296376118075,5.93064078042323,3.02437339606842,3.48137362106296,4.11733395179421,2.99277076724734,3.60079777893403,8.4956194680775,2.85093295323903,3.25483154519888,9.87213467910873,10.3099486826575,3.36407608265976,6.64365372164041,2.96944100009342,3.67270129706573,3.25483154519888,3.34435920842061,2.76187841929283,3.15340571462137
"DATA.1330982",3.39393328406075,3.62228258243419,3.01757111085011,3.2519309987893,3.57827039824868,3.18742154237677,2.72323877227966,3.15193413328759,3.81986728335168,7.00945936262621,4.44012112479686,3.38651682317076,6.91480926473162,4.58407679823975,3.07193261191409,3.22525095651041,3.5129570609532,6.90183403622062,2.8971686113882,4.95804663077547,4.95051522896015,3.26549569467921,8.84217117692341,3.34662518404211,5.37014343793665,3.50169060468267,4.54426212252211,6.2217739462814,4.46165704073858,3.1616702279277,3.3774980727845,7.4432576457906,3.04506236803696,2.90467602652938,3.25695007130965,10.1808942291583,7.2516856335918,2.95420515206174,3.47489962923792,4.35060676998245,7.12817072010653,3.27130133076582,3.42827437666787,3.04655676078429,2.84131862394531,3.09978084226839,3.14126008662676,3.31829466435599,3.48174559495503,3.37029303893682,3.458427360869,3.3750148878668,3.2668992862271,6.40354969360291,4.6347715045722,3.18902730950646,6.90822446774681,3.01107725336581,5.05607150216039,6.30581489157187,3.43948487642478,3.3643586044507,3.07061014613575,2.93316660779273,3.38153852790498,2.87785177736767,3.99733200493066,3.87635367000741,3.53211658960439,3.51007251745219,3.21108287529282,3.04436726512964,4.80740751795749,4.65806724995311,2.75995177594134,3.01645763152441,3.19068710679031,6.46953382604635,3.2743806661161,4.18124010839298,3.15831921488923,3.92200077910905,3.63630524843684,3.16330178182408,2.69801353793224,3.58877971272208
"DATA.1330972",4.07001536537638,5.60954599947162,2.91029511465258,3.16887988778997,3.48048383999695,7.22149590290212,4.21206141398002,3.43370240157522,6.63218851420047,3.6848027112707,5.72448750321062,7.84099591562029,6.79263807932855,5.14529599326302,4.4850978265702,7.82629586709781,6.18232368940544,4.51239201767194,6.09619542345632,8.16605866513982,3.50302055368088,3.84520478817965,6.5915958397729,3.17816962741919,4.55532351716676,3.13306628970841,8.69528174222773,3.49689053206562,3.72511878160306,3.45892831954831,5.77251029506211,4.73647318899647,3.04015397912872,8.81099296031494,5.91448610683364,6.63230418109728,3.32548336159312,7.43882941799702,10.864160420715,4.30427114496091,4.4042938764851,4.1739953863969,3.43286721885988,7.05349234174442,11.2070379037957,3.42502041817969,7.98204389149119,4.09485321173578,11.6885025981829,5.22716109040686,3.42065425859907,6.23594671027564,3.04468426427077,7.34883401929332,5.48619683367176,5.04598204324317,5.91594554907701,3.40877643335044,5.73158341998712,3.03473558036164,4.09458463699767,4.72306823644003,6.14006614690174,5.48684275750566,9.60362163176614,11.7840891103215,5.54501463970173,3.26754140090726,6.56505411804542,5.98846354441873,3.02925925028908,3.76136688781082,5.84669782105543,4.80983166925153,11.3459596286827,10.6007893862626,2.95753465718001,4.83605724715504,3.26485859552226,2.91618918265395,4.51501821892825,8.36936475104334,5.16373327736046,7.2517754149625,5.19904114940054,4.9253547037189
"DATA.1330950",3.44916997056467,4.59731415317032,3.03248781610447,3.33331022970024,3.49100749006296,3.18427831363049,2.98440218195161,3.55411004794563,6.08078469587903,7.24131221528293,3.84819120607073,3.254937036018,5.94536936569371,5.86169331021077,3.19081104621266,3.04305194918507,3.2950923148193,5.09456783083526,2.93529885603471,3.15876412210459,4.1554442472616,3.26836752799671,7.49643425433449,3.50887780999939,6.25263515964882,4.16182812691175,4.36097574435044,3.24793835156973,4.80460789024342,3.27161016344119,2.78194424384982,6.90975711089929,2.91882948503094,2.9413750996292,3.25750381152498,7.9101833396054,3.44822891619784,3.13779958248563,5.77546620715607,5.28486454876341,5.23611775191813,3.15446161253133,3.48973392651973,3.4671845490785,4.13986586755789,3.18656455648061,3.5584451885631,3.42730439406341,3.89603502265284,3.3684204851342,3.122561681322,6.77864312972192,3.19374049068521,6.83908579472851,6.35952446469719,3.2210083660328,5.56321659503765,2.91480626684169,7.60560765839264,4.13996896765474,2.87800561263007,3.98739741056595,3.66525543422845,2.87826458318005,3.08524360579393,2.91098093121257,3.6600647908532,3.19309248914873,3.27947611444194,3.48167015045081,4.20977601377728,2.94561566581921,3.32822426040807,4.04096105831236,2.8566529334789,3.25925967289896,3.28862608689027,4.89183336228776,3.13355223284337,7.13705579858989,3.05548457617539,3.38105983454754,3.62853329491332,3.24995699352116,3.12545420736705,3.38445749289111
"DATA.1330947",3.25820019092601,5.23428262389123,9.19506645157235,7.08929543286836,5.6158395083481,3.27025902819638,2.74032217835651,3.66107086503169,4.29105429621906,8.23198506683373,5.49868972847531,3.12574633180208,5.80260438986176,4.041745741329,3.25577308699008,2.93395655524753,3.9837749823249,10.2131573957659,3.05495488759491,3.73788819679596,4.74016737934989,3.41359938102456,9.25339560350333,9.30607658315741,7.34293345298522,6.30636390716127,4.85115661775155,4.93016142252416,4.9846306531094,3.55253418295496,6.06064396858854,5.39088503036243,3.00136778537455,3.29008120926713,3.46294688947538,7.92105851878414,6.24140045539122,3.57325635268828,3.57365680666728,3.90464091043001,7.56222604195617,3.83709991071179,3.77696910516254,6.85324439078306,3.0086052361212,3.22214736468654,4.03906291688719,3.32612578158169,3.72678010757002,3.42181035078701,3.60435511762015,3.42052729773774,7.31899663144341,5.43403560464706,7.0571049281634,3.32211051144508,6.79481405285963,3.01004412942969,4.84959632868483,9.15727837251133,3.08509835172446,3.52748443080879,3.96424562480418,3.09525983097149,3.41626405135977,2.98420618404413,3.12419675211716,6.63061160293174,2.93745120360467,3.12672048666184,4.39543737020464,3.01244770979744,3.07538287346773,8.44161649267136,2.64250817061978,3.24530035641496,11.0860389218722,9.52873968203053,3.55992909463733,6.35079617597807,2.98714435173903,4.15127520014279,3.61647996478377,3.45114927841768,3.1537490151637,3.33677248104662
"DATA.1330942",3.33833017877499,5.26875148438315,8.20357515396115,7.37462577531019,7.02089984460966,3.21150803638292,3.05633905547388,3.45510939616763,4.39912115840875,9.14636076433527,3.37749774409196,3.02025881826227,5.44958220509592,3.94246795451509,3.30771819330832,2.97573880653097,3.94922354061062,6.88863743891418,2.98866747693705,4.1753556264782,5.62800686091408,3.24183756202594,8.70777127967394,9.02303616968436,6.84498079049431,3.51463239491819,4.22170482157332,3.71063888596951,4.707269657888,3.27021571103354,4.99178359247935,7.72462468320504,2.84698355268909,3.27925576237587,3.45122459148339,7.67198461581867,5.98171663460452,3.04208986278032,3.86731055843238,4.71330446247224,9.82889216958806,3.38852422002104,3.62740555127403,3.31704433778877,3.09643694120443,3.0920637435344,3.5826396068259,3.37027388973319,4.1313491685747,3.50610842860798,3.27941323761504,4.52987457832434,3.64026161582754,5.22848505629089,4.96615365781955,3.30558473512569,7.00386690063559,3.00648320977272,3.15977062561555,6.60080976904615,3.02107186942374,3.48025653047174,3.53916856467488,2.70434573504496,3.27662260088938,3.36976519383593,3.74496082593156,4.9222993057303,3.21457044290602,3.41025548047081,3.4110441021627,2.95477685653946,3.3019252525033,7.47682294307059,2.74626209330354,3.05342055848847,10.1843286120024,8.69453387870113,3.18992855568384,7.81785074878841,3.08930240807449,3.91633575769177,3.29879070573157,3.57933575174087,3.37307832788809,3.25072526535696
"DATA.1330935",4.1830541300817,5.21136417182073,8.42879962905918,5.06000714803174,3.5898179802836,3.21916292889405,2.7905866592069,3.38038341566369,5.3089775000978,3.94623955411703,4.71465542435828,3.11443320068758,5.20465382313329,4.3511656322941,3.58455010197863,3.13854037878305,3.51949622993382,6.46999559232454,2.84478058095383,5.0289601941184,4.7143465534009,4.07265641083807,6.82493086008157,3.62870159813869,5.35114133073085,3.27163557665836,7.88949000635562,3.51096720297535,4.14465776698644,3.26907154317198,5.57016207654383,7.07822704808888,2.90042217435047,3.29837017971578,3.17999304144112,8.69302746615114,3.83101193910353,7.82675393148524,3.47017378790762,3.51962961722135,6.45013514203346,3.11374984518189,3.51870413192829,9.91006017473358,2.98057169620144,2.99280507368685,3.34991844589521,3.54325449151451,3.73195313570982,3.1259648525415,3.34130336278372,3.19264632797787,3.11928435503242,7.14887701871185,7.99138170627181,3.07007622582183,5.82098656035639,3.19363116571011,7.2989245636599,3.04757235239747,3.16722414776015,3.9659468253123,3.17335278710474,4.23051053189246,3.19223564436546,6.19478100396181,4.23755904699948,3.5927060222223,3.66721453196837,3.75445345773511,4.78987356646173,2.92753125048643,3.68487929237229,3.74807077257302,2.69999912927338,3.00218893495355,3.57766977630809,3.87623404794469,3.29244089678313,3.01064936786928,2.93634756021998,4.68769373151565,4.1792819327475,3.31669045763454,3.00161755527773,4.07960149326105
"DATA.1330931",3.20304934505667,5.88573825958217,9.1090594328123,7.13784952478366,5.43864327831101,3.16585583662866,2.72908328008783,3.05822477160004,5.13357271526909,9.20937845670247,3.57960057401236,3.37144718353447,6.7346580576189,4.34959001759243,3.04792285780085,3.05235440103226,3.52394665999813,6.39813572189487,2.86487389378049,3.20215119187434,6.54778953694179,3.11363315781843,7.60321444243459,8.89613758795607,7.14545928288786,4.40541482635966,6.18175629151191,7.04268384823359,5.11304081582207,3.28044731531677,5.54737933488987,6.04784387583111,2.86703371077283,3.25296417591094,3.66454055469081,8.03018066203002,5.13700778569041,2.99771342959972,3.43325765128745,3.60524085664238,7.25461744737278,3.34085391378845,3.28617953157793,4.09237865091281,3.03837943200357,2.93713918924127,3.48804787851407,3.22574513263645,3.85191415068902,3.10710024475187,3.28782344187201,3.53378764884878,5.99420180365506,6.4499537626701,6.02969559916369,3.08911429871365,6.37838590111532,2.9650717752257,4.36489157813013,7.76815648745121,2.91258047121604,3.37334360282836,4.01820558017765,2.84877271112711,3.01676584588067,7.62203627500288,3.22343994290341,5.58222301485199,3.03750526036818,3.81917741202183,4.16454523629495,2.90816821041594,2.97215878778988,7.75420892085559,2.79607474740835,2.88763028524909,8.78198838293003,11.0971132219826,3.24005515508968,6.06159366839418,3.05831554128117,3.51174809291709,3.34957523645814,3.15333731549259,2.77293854962309,3.3805602149932
"DATA.1327774",3.7264926651758,4.47399444388368,2.9590156738462,3.52348450455637,3.70801483373259,3.09654286798974,2.68924929390868,3.18115503273548,4.14402156184351,6.87270499650197,3.5220725834393,3.42513693316576,7.26818470040504,4.37077407906795,2.99931011098532,3.18749807249256,3.46271656003081,6.99404863766825,2.88885296166614,4.53288130509329,4.5946691645725,3.37001144932854,6.66389714232718,3.35807008447999,6.73285076928505,3.33530723508821,4.73109856649053,5.50307113213042,2.92461761413692,3.35068122563559,3.169195571326,6.7010212941263,3.13396853733397,3.01740400391266,3.22503566433716,8.34912298133617,6.84706633683835,3.01763685673317,3.4104946668466,5.01384183975637,6.86637146858495,3.37395517368663,3.45965705502609,3.36117221362835,2.99694241084781,2.97260036656418,3.36755257106076,3.29914316401041,4.02679461744319,3.23161303629089,3.48036129225719,3.26667967051239,3.48714025962222,5.63184103652939,4.39892053441223,3.04099333243316,6.71283076897955,2.91421799918855,4.9810214313066,3.84991198258234,3.54002008972455,3.54277685630063,3.23398776636494,2.87207220060366,3.52599545572606,5.09927137531589,4.97250502485934,3.57227821139173,5.86602972914605,3.58399166187182,3.26967856663701,2.99442689223581,4.48158166499297,4.87456868589115,2.69564671216368,3.04226469256562,2.87558272547106,8.78889064658617,3.29051782245106,3.91771185746559,3.18401068985763,4.87346704499557,3.65079927876417,3.49532492496092,2.72714261059105,3.50805432572241
"DATA.1327768",3.60420053711627,4.61349909712973,3.03324807913557,3.40887941729583,3.56381117066981,3.17994404765717,2.81611031497987,3.22299690766091,3.73325631763409,6.17193071985877,3.44475610164735,3.33868641609928,6.88535000985631,4.50940717294055,3.04448939085765,7.90195106289933,3.13662107430118,6.72304091241533,3.01438673145828,5.01528521645268,3.64096490124335,3.2433488375273,8.12479147821718,3.37320797644734,4.51455006919982,3.13561467370171,4.36520273609385,6.44874419088121,4.35994471601941,3.35905358041481,3.61731042769977,8.39990385583031,2.91188247550911,5.54775625335389,3.23705534540253,7.57074640796168,6.47685753784743,3.01050316021834,6.00918796631116,3.68146405663507,6.25661023399371,3.3869359254145,3.65096633337351,3.00072902897371,2.97295347212831,3.01712508985351,3.45524589868764,3.20830832759723,3.88346432094364,3.25302740193599,3.43815776945221,3.27976566648188,3.3578281069577,5.47959674603901,5.01928173366541,3.23443812656636,7.30300859141438,3.05136118520565,5.05428610219182,4.03136327785143,3.23227788788307,3.18830530252953,3.41818472103977,2.92972358017734,3.21860637718776,8.16902260632307,5.20224865068842,3.73724485997154,4.22277306329572,3.90296353922464,3.3768575641988,2.90804037740701,3.72110449573131,3.52153685368673,2.7632815511149,3.0591706222337,3.62945522603595,8.42185869682178,3.53416291132839,3.38193910449562,3.4939920908877,4.65481836945924,3.44034366177956,3.39262580816146,2.63865107467142,3.75393429603138
"DATA.1327766",3.96076370757181,5.17429926524503,8.66263501159532,3.23847254241712,3.72626600580744,3.20906688294838,2.80142900080793,3.56544350470781,4.16688032793736,8.85515694468981,2.97511931908289,3.33923852244409,6.07380600868891,4.65182741044205,3.03033110705964,3.47911301257202,3.61553691764609,7.60619206111381,3.00314655211681,3.38157196678084,5.25132974628857,3.22290198635578,6.03198067442244,3.31574548807872,5.2159723413566,4.08179249784328,5.40425077063663,3.52182904925153,3.32493362497996,6.45249135743578,4.92064498504973,5.3280906267013,3.02057044428497,2.86023871118994,3.30194032576599,7.82230316236252,3.31669712963752,2.8573552584008,4.05865087042315,3.84312118031273,5.26638840929201,3.33205836575662,3.17073844573673,2.89378532694867,3.18774759792242,3.23632054929823,3.33843960396187,3.21684977330139,3.43933844503619,3.33474277543761,3.3979980648898,3.21094948377902,3.24727248358508,6.32128314768186,7.04873063806438,3.33476996799442,6.20756439043157,3.2193539959419,5.96168329805232,5.59389635798869,2.93238573457866,4.02436619740408,4.83468774061301,2.9213641116675,3.27939554729145,4.62533331387463,3.41962257996228,3.52857342367801,3.06447030694008,3.48774257574063,4.07990111951798,4.29169606477359,3.25328698007804,4.5361751628664,2.79266634293629,3.86774689468874,3.34568527618203,8.1819378941189,3.40072190379762,3.28767970412225,3.1595049771187,4.14132565257527,3.61846168251707,3.34643291340362,2.98281474547391,3.28071592290623
"DATA.1323913",2.98426311587698,6.53890112072822,8.21148625720936,5.19453669009604,5.36422120550101,3.34314957151672,3.081528256831,3.12553548893574,4.44222747211582,6.85119884084606,4.58931103684284,3.37134798335842,5.45332647468524,4.48587336140879,2.94419245146771,2.90678160105773,3.27706972183217,8.65726933510561,2.91044527064915,3.02174884227151,4.0291948266312,3.12565065614045,8.40393470048621,8.16944734887376,8.89944666641392,5.53078285750276,4.20994380933194,5.9672549249912,4.19288950036688,3.2201999857312,6.80321802602136,6.58464692060176,2.80914541855299,3.02151416416072,3.22543437969996,8.18234892734483,7.92391137346543,2.92931381327575,3.3781205171369,3.36708677570377,8.29386320721739,3.46737628762404,3.35355693879704,4.9704943305219,3.07081919087777,2.97454806646171,3.32605225996579,3.20034237151561,3.76882568548849,3.10092266655774,3.05887996589209,3.30995942960336,5.59500053409015,6.15638884229662,7.89537410242552,3.12423264815789,6.61256292955141,3.00367829719535,4.31545527720109,6.17673872684405,2.7939014794224,3.79071834458373,3.34155728870823,2.66208005644702,3.35837493108523,2.85812277449519,3.68071703391433,4.25014118440541,2.98528833160596,3.64871154910371,4.29087494096174,2.8646646875204,3.16597802380729,7.12925839137105,2.84700979115536,3.0537786493291,8.78455265527727,10.2543108069358,3.39711183408378,5.32773467468803,2.94788174554188,3.97628733099465,3.51752784372095,3.40548627859837,2.85086746377548,3.43705527615463
"DATA.1322224",3.15096349287347,6.36744682961511,3.08612057201091,3.39677776548428,4.59528547307511,3.28071701065272,2.85706162548695,3.13490836608086,7.79139074630343,4.44316649312094,7.6164981633905,3.35035812040479,7.43172847369798,5.45273740902121,3.08157892825862,2.98746942793091,3.12934378495583,3.62637573738237,3.00155235636513,4.75319829360463,3.79843119621577,3.2478842637749,7.8197411341474,3.48204574617207,4.14964886044172,3.23861773176178,5.06155388645114,3.26973159502936,5.71393928160046,3.50731603073224,9.40718779143689,3.11248492784745,2.89963398543501,4.16958198469768,3.07992020909954,8.41066968221808,6.12358076213378,3.03470104165217,3.65464901939404,3.70209520607008,6.61921826053655,3.43844718285107,3.96091036585252,9.49947477122669,2.93982164124513,3.40399430451936,4.44633789373768,3.20803206099682,3.81310156531759,5.67180071751944,4.22969294728499,7.43591253824637,3.12454716406754,7.34695413570208,8.05812792033811,3.35459868546026,6.86406122960922,2.95651310750765,5.50400843074422,3.0302822087087,2.84304961035996,3.55089923348869,3.72163482440988,2.94186960153813,4.0725515531654,4.62687249287921,3.25061896905408,3.57054514528255,3.10332778752664,3.57398039899763,4.11585981092776,2.94215382288745,3.18453912286669,5.38129416287965,2.92003093524443,3.29951879054949,3.16376586038631,3.52800751939875,4.19372927188897,3.05335935238295,3.04289060762752,5.19075826662622,3.66905528337765,3.48439316256689,2.78517289772554,3.57881560064862
"DATA.1303897",3.29046367267652,4.21989360972466,4.48424589312432,3.18187852475089,3.57501190667502,3.04228314428766,3.15807818529978,2.99438994697811,4.96844953038652,5.3008637971883,3.82885149273123,3.45301193234079,5.86596740846122,4.68474473778837,2.87470802845572,6.25795086319694,3.17639573356028,8.41948144982475,2.89835469637378,4.07024137805402,4.54877627263909,3.25833682019761,7.87786732178828,3.42254135799711,5.91144836221988,3.6995869847145,4.73689066073773,3.30296409756121,3.36814817490039,3.26569309944837,5.82212440800871,7.27706641546417,2.87623103372312,3.20805054510095,3.25376986097938,8.48277136384009,4.84816770103499,2.87977344060713,4.75927455850939,3.58437293181446,7.25316635320988,3.11772643424351,3.45168664347457,3.66935082163936,3.01588766299617,3.26584062531458,3.26964692789228,3.27865899615921,3.51504127699351,3.18214883418714,3.32993989827116,3.11531713435354,3.36356013484347,6.64909850818483,5.36792241711479,3.14285025090795,6.51921376264119,2.96241386216873,8.05571158243993,3.0915369226526,2.89805569909469,3.34497906289959,3.21525765756266,2.92633362158006,3.23398315690031,3.15353024285618,4.48763436948749,3.5983649102536,2.9822664022741,4.50237169641872,4.40890730249952,2.87603949509422,3.40597902133313,4.73336605285187,2.69189515944728,3.3593380908746,2.79928571814689,7.65472456868891,3.38649106108535,6.31529593964671,3.48132933401958,4.2109199587163,3.65269623738424,3.13477442022075,2.85475559977011,3.34889696796803
"DATA.1303896",3.70753177745558,4.7057265674553,2.81561694448824,3.38239976966448,4.30082640290303,3.08000518087377,3.07059550128725,3.14219848559023,3.94417818685164,6.4680893818193,4.68454063757435,3.12631111526298,8.06260702603991,4.33420697215963,3.09515388521808,3.13739578259423,3.6409167765122,4.19214165306618,2.81227966401538,3.81234453740908,4.4409807512835,3.59681124932019,8.26047120079137,3.41983075994901,5.84218404020686,4.05347626403613,5.42961124491667,4.47589418280992,3.58933480278248,3.26743949961782,3.81245956779905,7.24207519108802,2.9981607202415,3.07350249713862,3.34087009801241,8.05714609000508,4.35120477020715,2.84946134519995,3.37261953077911,3.69042009385672,6.57824025610498,3.20601901578108,3.32172347349235,3.52931148739054,3.07088851461713,3.0399639008828,3.48089020246784,3.7753329895522,3.9712511119135,3.01135276243212,3.10182741659289,3.17057876296193,3.32119945189796,6.36313485200933,4.96026280979531,3.0350470938311,6.1320506114764,2.93630577601609,6.59749626612161,3.21936103180382,3.05327265116183,3.55745396754755,3.22278203729478,2.60460937151581,3.524443942951,2.83187834954441,3.74721940097038,3.20987100647371,3.17656425388016,4.26739363098834,3.02913950164206,3.00808574364466,3.6341299759614,4.61107626465933,2.86177714385,3.3707924612748,3.53798889333636,8.96188229902351,3.21938395380057,4.88911811982892,3.21704088726626,4.0147994529555,3.592733542944,3.15749862596314,2.64746825969582,4.15762975196043
"DATA.1299075",5.58568238516934,4.49462880329077,2.86747715578453,3.31374375397838,3.83516928553065,4.63961672114577,3.3408363100436,3.39044131689592,7.23125964555291,5.09736615454008,3.76264765266851,8.59115353734844,6.79224082489082,4.76209324402662,3.29940428022449,3.05106116134562,4.16405351149359,3.24979084615221,6.10334826285475,7.09880367940218,3.59163273186929,3.6592902349351,6.17748550478275,3.62347771289881,4.06739227345687,3.33309385161727,5.15442815372889,3.2014036131537,4.7568133717072,3.31800346386583,6.85737112469353,3.43319469289055,3.20313485593963,4.27971754899671,4.89086810189769,6.83894540820503,3.65859257653924,4.74174795029836,4.64323713424313,3.55997664261163,4.30174325482908,6.66789286493315,5.81260684612011,4.37151820501278,3.39668142310774,3.20409813798227,6.49044427479652,3.46999106983025,3.56259071062915,4.24265218517469,3.69897802618582,6.95881836504796,3.22070165377915,6.8590203532144,5.1730722458123,3.17865426439508,6.05360229142181,4.23679331488456,5.73766546137957,3.21659046733034,3.8454836742598,3.96031431163685,3.13609385171858,4.80584183511941,8.16025292386106,7.44339464028783,4.6417893546647,3.8695792572362,6.55115209571075,6.37189795235416,3.48529193453104,3.75890041177639,3.86159632616664,3.7352381815372,8.97935183820535,3.17868221000454,3.68721248463923,3.48938355996669,3.9167582664673,2.99272622150943,3.30422345431521,6.1439103711931,4.44331014287727,3.30216626717967,2.86344144311304,3.5719614048432
"DATA.1298352",3.72506809465522,9.90042804049379,2.91428496073641,3.95658713129371,5.92520597087745,3.01930528444316,2.83341249269942,3.15716590086006,7.41436455283807,8.06888219997588,3.06711627427968,3.13040397055495,8.01115873700789,6.04021775221284,3.15203673658003,3.38937368135413,3.61827167883785,2.7893817414239,3.029466386778,3.39571764062422,4.55965206567684,3.38879357353694,8.38888794754782,3.63340645647338,4.51641836418424,3.44731431660959,6.10736062023172,3.46915270008194,6.57677346515534,3.36717838109289,8.93363828537267,3.26271156495007,3.09024243398013,2.9494597990195,3.29093334277799,8.68259061395002,3.46161860900712,2.96741188496949,9.07610581597565,3.44918789252779,5.45188341011345,3.3891504557629,4.95146101674821,10.9204952112376,2.98498946114727,3.0483958870924,9.53069965069154,3.36573523451287,3.78427390863409,3.63196765934017,4.43990913636801,8.1806245300332,3.12552217514288,8.60237520338086,8.33416259501331,2.96612814555513,6.7667008734605,3.02480023848422,4.88445514245799,3.07567050422683,2.90863338333752,3.27938888360977,7.1411327820538,2.89392908708641,3.37785231196308,2.89088512121059,3.30387665697473,5.54160406758214,2.93524599909924,5.09045827870054,6.1261190712634,3.04133038772684,3.32180010997334,6.10452439391957,2.62283672771088,3.09766776788312,3.20835640309795,3.9126519511963,8.08431645593645,2.96951629087095,3.47196347944038,5.17468105456403,3.57224926917128,3.34518841075448,3.57445755534356,3.70182373251067
"DATA.1297449",3.86720022969869,4.54171057867241,6.19845259767503,3.3756518258924,3.46949409405873,3.28060592748024,2.91892222006584,3.45864865049478,4.42600680125986,5.87875063666719,5.0260322088145,3.23649881245494,7.02161649271557,4.64274172710925,3.12466168311033,3.22149508206951,3.21865682866217,4.45194590919607,2.98321389600307,4.21253652134933,3.92797033931603,3.20004144795491,7.82186866160631,3.68547786600446,6.02084958687829,3.29276039582728,7.32540689155093,6.67027058537311,3.08813895769426,3.39303801390941,4.12786537383542,7.11262509875948,3.06177619189047,7.2377658400793,3.5070496440106,8.45251210783423,5.51191327014389,2.94191277390729,3.83013307459674,3.57279936620671,7.16334268734159,3.44344031291499,3.27778695889029,3.53597753029029,3.15714565968076,3.0707220428848,3.70625599834906,3.50886488850219,3.89059014747428,3.6912682123206,3.29783674659441,3.31204359963757,3.27205296967745,6.33542962695567,5.32358317644131,3.09090192075058,6.32287941771201,2.94138338829348,6.84355732106043,3.20631905005675,3.66144436706786,3.38231466296573,3.77560213805531,2.86115666625099,3.44957657002852,3.00236213556195,3.83153786455288,3.7954345251471,2.88887973888241,6.87664960039837,4.16881931762756,2.95270703104039,3.18765826574706,3.71743414677972,2.91388410607666,3.18132125800934,2.98950833446881,8.74931172917249,3.41600124784072,3.2784583675488,3.19121743309822,3.81525417006746,3.61939190615097,3.3064887228727,3.14207548560878,3.29242354732655
